ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
135,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,"Insufficient access to water (broken system, poor management)",General disruption of behaviour,Frustration,Low,Easy,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
135,Beef,Beef calves,Appropiate behaviour,Expression of other behaviours,"Insufficient access to water (broken system, poor management)",General disruption of behaviour,Frustration,Low,Easy,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
135,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,"Insufficient access to water (broken system, poor management)",General disruption of behaviour,Frustration,Low,Easy,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
136,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Insufficient access to water (inappropriate system design),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
136,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Insufficient access to water (inappropriate system design),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
136,Beef,Beef calves,Appropiate behaviour,Expression of other behaviours,Insufficient access to water (inappropriate system design),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
136,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Insufficient access to water (inappropriate system design),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
137,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
137,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
137,Beef,Beef calves,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
137,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
138,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Poor calving conditions (absence of pen),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
138,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Poor calving conditions (absence of pen),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
138,Beef,Beef calves,,,,,,,,,,,,,,,,
138,Beef,Beef bulls,,,,,,,,,,,,,,,,
139,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Poor calving conditions (pen design),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
139,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Poor calving conditions (pen design),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
139,Beef,Beef calves,,,,,,,,,,,,,,,,
139,Beef,Beef bulls,,,,,,,,,,,,,,,,
140,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Poor calving conditions (unable to separate from other animals),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
140,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Poor calving conditions (unable to separate from other animals),General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
140,Beef,Beef calves,,,,,,,,,,,,,,,,
140,Beef,Beef bulls,,,,,,,,,,,,,,,,
141,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Poor cubicle design,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
141,Beef,Adults - Tie stalls,,,,,,,,,,,,,,,,
141,Beef,Beef calves,,,,,,,,,,,,,,,,
141,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Poor cubicle design,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
142,Beef,Adults - Cubicles,,,,,,,,,,,,,,,,
142,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Poor stall design / stall too small,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
142,Beef,Beef calves,,,,,,,,,,,,,,,,
142,Beef,Beef bulls,,,,,,,,,,,,,,,,
143,Beef,Adults - Cubicles,,,,,,,,,,,,,,,,
143,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Use of cow trainers,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (disruption of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
143,Beef,Beef calves,,,,,,,,,,,,,,,,
143,Beef,Beef bulls,,,,,,,,,,,,,,,,
144,Beef,Adults - Cubicles,Good Housing,Thermal comfort,Insufficient protection from weather,General disruption of behaviour,Di(stress),Low,Moderate,"Time budgets (increased standing, decreased lying)",Welfare outcome,Behavioural,Moderate,Medium,7,,R,N (research only)
144,Beef,Adults - Tie stalls,Good Housing,Thermal comfort,Insufficient protection from weather,General disruption of behaviour,Di(stress),Low,Moderate,"Time budgets (increased standing, decreased lying)",Welfare outcome,Behavioural,Moderate,Medium,7,,R,N (research only)
144,Beef,Beef calves,Good Housing,Thermal comfort,Insufficient protection from weather,General disruption of behaviour,Di(stress),Low,Moderate,"Time budgets (increased standing, decreased lying)",Welfare outcome,Behavioural,Moderate,Medium,7,,R,N (research only)
144,Beef,Beef bulls,,,,,,,,,,,,,,,,
145,Beef,Adults - Cubicles,Good Housing,Comfort around resting,Continuous housing for long periods,Resting problems,Fatigue,High,Difficult,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,7,,R,N (research only)
145,Beef,Adults - Tie stalls,Good Housing,Comfort around resting,Continuous housing for long periods,Resting problems,Fatigue,High,Difficult,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,7,,R,N (research only)
145,Beef,Beef calves,,,,,,,,,,,,,,,,
145,Beef,Beef bulls,,,,,,,,,,,,,,,,
146,Beef,Adults - Cubicles,Good Housing,Comfort around resting,Fewer cubicles than cattle,Resting problems,Fatigue,High,Difficult,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
146,Beef,Adults - Tie stalls,,,,,,,,,,,,,,,,
146,Beef,Beef calves,,,,,,,,,,,,,,,,
146,Beef,Beef bulls,Good Housing,Comfort around resting,Fewer cubicles than cattle,Resting problems,Fatigue,High,Difficult,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
147,Beef,Adults - Cubicles,Good Housing,Comfort around resting,Inadequate bedding (cubicle/stall floor),Resting problems,Fatigue,High,Easy,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
147,Beef,Adults - Tie stalls,Good Housing,Comfort around resting,Inadequate bedding (cubicle/stall floor),Resting problems,Fatigue,High,Easy,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
147,Beef,Beef calves,,,,,,,,,,,,,,,,
147,Beef,Beef bulls,Good Housing,Comfort around resting,Inadequate bedding (cubicle/stall floor),Resting problems,Fatigue,High,Easy,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
148,Beef,Adults - Cubicles,Good Housing,Comfort around resting,Inadequate maintenance of housing,Resting problems,Fatigue,High,Easy,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
148,Beef,Adults - Tie stalls,Good Housing,Comfort around resting,Inadequate maintenance of housing,Resting problems,Fatigue,High,Easy,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
148,Beef,Beef calves,Good Housing,Comfort around resting,Inadequate maintenance of housing,Resting problems,Fatigue,High,Easy,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
148,Beef,Beef bulls,Good Housing,Comfort around resting,Inadequate maintenance of housing,Resting problems,Fatigue,High,Easy,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
149,Beef,Adults - Cubicles,Good Housing,Comfort around resting,Lack of facilities for sick animals,Resting problems,Fatigue,High,Moderate,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
149,Beef,Adults - Tie stalls,Good Housing,Comfort around resting,Lack of facilities for sick animals,Resting problems,Fatigue,High,Moderate,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
149,Beef,Beef calves,Good Housing,Comfort around resting,Lack of facilities for sick animals,Resting problems,Fatigue,High,Moderate,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
149,Beef,Beef bulls,Good Housing,Comfort around resting,Lack of facilities for sick animals,Resting problems,Fatigue,High,Moderate,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,3,,R,N (research only)
150,Beef,Adults - Cubicles,Good Housing,Comfort around resting,Poor cubicle design,Resting problems,Fatigue,High,Difficult,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
150,Beef,Adults - Tie stalls,,,,,,,,,,,,,,,,
150,Beef,Beef calves,,,,,,,,,,,,,,,,
150,Beef,Beef bulls,Good Housing,Comfort around resting,Poor cubicle design,Resting problems,Fatigue,High,Difficult,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
151,Beef,Adults - Cubicles,,,,,,,,,,,,,,,,
151,Beef,Adults - Tie stalls,Good Housing,Comfort around resting,Poor stall design / stall too small,Resting problems,Fatigue,High,Difficult,Time budgets (lack of rest),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
151,Beef,Beef calves,,,,,,,,,,,,,,,,
151,Beef,Beef bulls,,,,,,,,,,,,,,,,
152,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Continuous housing for long periods,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
152,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Continuous housing for long periods,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
152,Beef,Beef calves,,,,,,,,,,,,,,,,
152,Beef,Beef bulls,,,,,,,,,,,,,,,,
153,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Inadequate bedding (cubicle/stall floor),General disruption of behaviour,Frustration,Low,Easy,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
153,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Inadequate bedding (cubicle/stall floor),General disruption of behaviour,Frustration,Low,Easy,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
153,Beef,Beef calves,,,,,,,,,,,,,,,,
153,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Inadequate bedding (cubicle/stall floor),General disruption of behaviour,Frustration,Low,Easy,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
154,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
154,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
154,Beef,Beef calves,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
154,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Lack of handling/restraining facilities,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
155,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Poor cubicle design,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
155,Beef,Adults - Tie stalls,,,,,,,,,,,,,,,,
155,Beef,Beef calves,,,,,,,,,,,,,,,,
155,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Poor cubicle design,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
156,Beef,Adults - Cubicles,,,,,,,,,,,,,,,,
156,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Poor stall design / stall too small,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (prevention of behaviour),Welfare outcome,Behavioural,Moderate,Medium,2,,R,N (research only)
156,Beef,Beef calves,,,,,,,,,,,,,,,,
156,Beef,Beef bulls,,,,,,,,,,,,,,,,
157,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Lack of environmental enrichment,General disruption of behaviour,Frustration,Low,Easy,Time budgets (reduced behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,4,,R,N (research only)
157,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Lack of environmental enrichment,General disruption of behaviour,Frustration,Low,Easy,Time budgets (reduced behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,4,,R,N (research only)
157,Beef,Beef calves,Appropiate behaviour,Expression of other behaviours,Lack of environmental enrichment,General disruption of behaviour,Frustration,Low,Easy,Time budgets (reduced behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,4,,R,N (research only)
157,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Lack of environmental enrichment,General disruption of behaviour,Frustration,Low,Easy,Time budgets (reduced behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,4,,R,N (research only)
158,Beef,Adults - Cubicles,Appropiate behaviour,Positive emotional state,Separation of cow and calf at weaning,Separation stress,Di(stress),High,Moderate,Time spent looking out of pen,Welfare outcome,Behavioural,Moderate,Medium,20,5,R,N (research only)
158,Beef,Adults - Tie stalls,Appropiate behaviour,Positive emotional state,Separation of cow and calf at weaning,Separation stress,Di(stress),High,Moderate,Time spent looking out of pen,Welfare outcome,Behavioural,Moderate,Medium,20,5,R,N (research only)
158,Beef,Beef calves,Appropiate behaviour,Positive emotional state,Separation of cow and calf at weaning,Separation stress,Di(stress),High,Moderate,Time spent looking out of pen,Welfare outcome,Behavioural,Moderate,Medium,20,5,R,N (research only)
158,Beef,Beef bulls,,,,,,,,,,,,,,,,
159,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Feeding intensive concentrates,General disruption of behaviour,Frustration,Low,Moderate,Tongue rolling behaviour,Welfare outcome,Behavioural,Moderate,Low,22,22,"F, R",Y
159,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Feeding intensive concentrates,General disruption of behaviour,Frustration,Low,Moderate,Tongue rolling behaviour,Welfare outcome,Behavioural,Moderate,Low,22,22,"F, R",Y
159,Beef,Beef calves,,,,,,,,,,,,,,,,
159,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Feeding intensive concentrates,General disruption of behaviour,Frustration,Low,Moderate,Tongue rolling behaviour,Welfare outcome,Behavioural,Moderate,Low,22,22,"F, R",Y
160,Beef,Adults - Cubicles,Appropiate behaviour,Expression of other behaviours,Feeding intensive concentrates,General disruption of behaviour,Frustration,Low,Moderate,Urine drinking behaviour,Welfare outcome,Behavioural,Moderate,Low,22,22,"F, R",N  
160,Beef,Adults - Tie stalls,Appropiate behaviour,Expression of other behaviours,Feeding intensive concentrates,General disruption of behaviour,Frustration,Low,Moderate,Urine drinking behaviour,Welfare outcome,Behavioural,Moderate,Low,22,22,"F, R",N  
160,Beef,Beef calves,,,,,,,,,,,,,,,,
160,Beef,Beef bulls,Appropiate behaviour,Expression of other behaviours,Feeding intensive concentrates,General disruption of behaviour,Frustration,Low,Moderate,Urine drinking behaviour,Welfare outcome,Behavioural,Moderate,Low,22,22,"F, R",N  
161,Beef,Adults - Cubicles,Appropiate behaviour,Positive emotional state,Separation of cow and calf at weaning,Separation stress,Di(stress),High,Moderate,Vocalisations (number and frequency),Welfare outcome,Behavioural,Moderate,Medium,20,5,"F, R",N  
161,Beef,Adults - Tie stalls,Appropiate behaviour,Positive emotional state,Separation of cow and calf at weaning,Separation stress,Di(stress),High,Moderate,Vocalisations (number and frequency),Welfare outcome,Behavioural,Moderate,Medium,20,5,"F, R",N  
161,Beef,Beef calves,Appropiate behaviour,Positive emotional state,Separation of cow and calf at weaning,Separation stress,Di(stress),High,Moderate,Vocalisations (number and frequency),Welfare outcome,Behavioural,Moderate,Medium,20,5,"F, R",N  
161,Beef,Beef bulls,,,,,,,,,,,,,,,,
162,Beef,Adults - Cubicles,Good Health,Absence of disease,Pasture access,Gastro-enteric disorders,Discomfort,High,Difficult,Weight loss (adults) or restricted weight gain (calves),Welfare outcome,Health/physical/production,Easy,Low,7,,F,Y
162,Beef,Adults - Tie stalls,Good Health,Absence of disease,Pasture access,Gastro-enteric disorders,Discomfort,High,Difficult,Weight loss (adults) or restricted weight gain (calves),Welfare outcome,Health/physical/production,Easy,Low,7,,F,Y
162,Beef,Beef calves,Good Health,Absence of disease,Pasture access,Gastro-enteric disorders,Discomfort,High,Difficult,Weight loss (adults) or restricted weight gain (calves),Welfare outcome,Health/physical/production,Easy,Low,7,,F,Y
162,Beef,Beef bulls,,,,,,,,,,,,,,,,
