ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
464,Pigs,Boars,,,,,,,,,,,,,,,,
465,Pigs,Meat pigs,,,,,,,,,,,,,,,,
465,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Lack of showering facilities,Heat stress,Di(stress),Low,Moderate,Pig cleanliness,Welfare outcome,Health/physical/production ,Easy,Low,14,17b,F ,Y
465,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,Lack of showering facilities,Heat stress,Di(stress),Low,Moderate,Pig cleanliness,Welfare outcome,Health/physical/production ,Easy,Low,14,17b,F ,Y
465,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
465,Pigs,Boars,,,,,,,,,,,,,,,,
466,Pigs,Meat pigs,,,,,,,,,,,,,,,,
466,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Lack of wallow,Heat stress,Di(stress),Low,Difficult,Pig cleanliness,Welfare outcome,Health/physical/production ,Easy,Low,15,17b,F ,Y
466,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,Lack of wallow,Heat stress,Di(stress),Low,Difficult,Pig cleanliness,Welfare outcome,Health/physical/production ,Easy,Low,15,17b,F ,Y
466,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
466,Pigs,Boars,,,,,,,,,,,,,,,,
467,Pigs,Meat pigs,Good Housing,Thermal comfort,High or low humidity,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
467,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,High or low humidity,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
467,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,High or low humidity,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
467,Pigs,Unweaned piglets,Good Housing,Thermal comfort,High or low humidity,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
467,Pigs,Boars,Good Housing,Thermal comfort,High or low humidity,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
468,Pigs,Meat pigs,Good Housing,Thermal comfort,Housing facilities without climate control,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
468,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Housing facilities without climate control,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
468,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,Housing facilities without climate control,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
468,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Housing facilities without climate control,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
468,Pigs,Boars,Good Housing,Thermal comfort,Housing facilities without climate control,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
469,Pigs,Meat pigs,,,,,,,,,,,,,,,,
469,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
469,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
469,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Insufficient space for lying in heated area / being exposed to temperature below LCT,Cold stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
469,Pigs,Boars,,,,,,,,,,,,,,,,
470,Pigs,Meat pigs,Good Housing,Thermal comfort,Low environmental temperature,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
470,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Low environmental temperature,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
470,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,Low environmental temperature,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
470,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Low environmental temperature,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
470,Pigs,Boars,Good Housing,Thermal comfort,Low environmental temperature,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
471,Pigs,Meat pigs,Good Housing,Thermal comfort,No bedding,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
471,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,No bedding,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
471,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,No bedding,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
471,Pigs,Unweaned piglets,Good Housing,Thermal comfort,No bedding,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
471,Pigs,Boars,Good Housing,Thermal comfort,No bedding,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Health/physical/production,Moderate,Low,,17b,F ,Y
472,Pigs,Meat pigs,,,,,,,,,,,,,,,,
472,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
472,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
472,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Poor thermal environment due to no heater or straw at birth place,Cold stress,Discomfort,Low,Easy,Skin temperature,Welfare outcome,Behavioural,Moderate,Low,,17b,F ,Y
472,Pigs,Boars,,,,,,,,,,,,,,,,
473,Pigs,Meat pigs,,,,,,,,,,,,,,,,
473,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,High environmental temperature,Heat stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F ,Y
473,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,High environmental temperature,Heat stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F ,Y
473,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
473,Pigs,Boars,,,,,,,,,,,,,,,,
474,Pigs,Meat pigs,,,,,,,,,,,,,,,,
474,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,High or low humidity,Heat stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
474,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,High or low humidity,Heat stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
474,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
474,Pigs,Boars,,,,,,,,,,,,,,,,
475,Pigs,Meat pigs,,,,,,,,,,,,,,,,
475,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Housing facilities without climate control,Heat stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
475,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,Housing facilities without climate control,Heat stress,Discomfort,Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
475,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
475,Pigs,Boars,,,,,,,,,,,,,,,,
476,Pigs,Meat pigs,,,,,,,,,,,,,,,,
476,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Lack of showering facilities,Heat stress,Di(stress),Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
476,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,Lack of showering facilities,Heat stress,Di(stress),Low,Moderate,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
476,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
476,Pigs,Boars,,,,,,,,,,,,,,,,
477,Pigs,Meat pigs,,,,,,,,,,,,,,,,
477,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Lack of wallow,Heat stress,Di(stress),Low,Difficult,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F ,Y
477,Pigs,Lactating sows - Pens,Good Housing,Thermal comfort,Lack of wallow,Heat stress,Di(stress),Low,Difficult,Skin temperature,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F ,Y
477,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
477,Pigs,Boars,,,,,,,,,,,,,,,,
478,Pigs,Meat pigs,Good Health,Absence of disease,Flow rates producing gas emissions from slurry pits to pens,Respiratory disorders,Discomfort,High,Easy,Sneezing,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
478,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
478,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
478,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
478,Pigs,Boars,,,,,,,,,,,,,,,,
479,Pigs,Meat pigs,Good Health,Absence of disease,Inadequate ventilation,Respiratory disorders,Discomfort,High,Moderate,Sneezing,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
479,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
479,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
479,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
479,Pigs,Boars,,,,,,,,,,,,,,,,
480,Pigs,Meat pigs,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Sneezing,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
480,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
480,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
480,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
480,Pigs,Boars,,,,,,,,,,,,,,,,
481,Pigs,Meat pigs,Good Health,Absence of disease,Poor quality pen design (open sides between adjacent pens),Respiratory disorders,Discomfort,High,Moderate,Sneezing,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
481,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
481,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
481,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
481,Pigs,Boars,,,,,,,,,,,,,,,,
482,Pigs,Meat pigs,,,,,,,,,,,,,,,,
482,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
482,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Insufficient / inappropriate nest building material,Inability to express maternal behaviour,Frustration,Low,Easy,Social contact with piglets,Welfare outcome,Behavioural,Moderate,Medium,16,17b,"F, R",Y
482,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
482,Pigs,Boars,,,,,,,,,,,,,,,,
483,Pigs,Meat pigs,,,,,,,,,,,,,,,,
483,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
483,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Post-partum restraint,Inability to express maternal behaviour,Frustration,Low,Moderate,Social contact with piglets,Welfare outcome,Behavioural,Moderate,Medium,,17b,"F, R",Y
483,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
483,Pigs,Boars,,,,,,,,,,,,,,,,
484,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate diet,Gastro-enteric disorders,Discomfort,High,Easy,Soiling of floor,Welfare outcome ,Health/physical/production,Easy,Low,,17b,F,Y
484,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
484,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
484,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
484,Pigs,Boars,,,,,,,,,,,,,,,,
485,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate materials in feed,Gastro-enteric disorders,Pain,High,Easy,Soiling of floor,Welfare outcome ,Health/physical/production,Easy,Low,,17b,F,Y
485,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
485,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
485,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
485,Pigs,Boars,,,,,,,,,,,,,,,,
486,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate perforation of slats to keep pen clean from manure and urine ,Gastro-enteric disorders,Pain,High,Moderate,Soiling of floor,Welfare outcome ,Health/physical/production,Easy,Low,,17b,F,Y
486,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
486,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
486,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
486,Pigs,Boars,,,,,,,,,,,,,,,,
487,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate water quality,Gastro-enteric disorders,Discomfort,High,Moderate,Soiling of floor,Welfare outcome ,Health/physical/production,Easy,Low,,17b,F,Y
487,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
487,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
487,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
487,Pigs,Boars,,,,,,,,,,,,,,,,
488,Pigs,Meat pigs,Good Health,Absence of disease,Inadequate pest control,Gastro-enteric disorders,Discomfort,High,Easy,Soiling of floor,Welfare outcome ,Health/physical/production,Easy,Low,,17b,F,Y
488,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
488,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
488,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
488,Pigs,Boars,,,,,,,,,,,,,,,,
489,Pigs,Meat pigs,,,,,,,,,,,,,,,,
489,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
489,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
489,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor maternal behaviour (farrowing with birth intervals more than 2h,Mortality,Di(stress),High,Moderate,Sow mortality,Management input,,Easy,Low,16,,F,Y
489,Pigs,Boars,,,,,,,,,,,,,,,,
490,Pigs,Meat pigs,,,,,,,,,,,,,,,,
490,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
490,Pigs,Lactating sows - Pens,Good Health,Absence of disease,Delayed intervention at farrowing,Mortality,Di(stress),High,Easy,Sow mortality,Management input,,Easy,Low,17,,F,Y
490,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
490,Pigs,Boars,,,,,,,,,,,,,,,,
491,Pigs,Meat pigs,,,,,,,,,,,,,,,,
491,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
491,Pigs,Lactating sows - Pens,Good Health,Absence of disease,Inappropriate intervention at farrowing,Mortality,Di(stress),High,Easy,Sow mortality,Management input,,Easy,Low,17,,F,Y
491,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
491,Pigs,Boars,,,,,,,,,,,,,,,,
492,Pigs,Meat pigs,,,,,,,,,,,,,,,,
492,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
492,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Inappropriate supervision of farrowing,Mortality,Di(stress),High,Easy,Sow mortality,Management input,,Easy,Low,16,,F,Y
492,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
492,Pigs,Boars,,,,,,,,,,,,,,,,
493,Pigs,Meat pigs,,,,,,,,,,,,,,,,
493,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
493,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Poor maternal behaviour (farrowing with birth intervals more than 2h,Mortality,Di(stress),High,Moderate,Sow mortality,Management input,,Easy,Low,16,,F,Y
493,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
493,Pigs,Boars,,,,,,,,,,,,,,,,
494,Pigs,Meat pigs,,,,,,,,,,,,,,,,
494,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
494,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient / inappropriate nest building material,General disruption of behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,16,,"F, R",Y
494,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
494,Pigs,Boars,,,,,,,,,,,,,,,,
495,Pigs,Meat pigs,,,,,,,,,,,,,,,,
495,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
495,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
495,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
495,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
496,Pigs,Meat pigs,,,,,,,,,,,,,,,,
496,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Lack of bulky or high-fibre food,General disruption of behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,16,,"F, R",Y
496,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
496,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
496,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Lack of bulky or high-fibre food,General disruption of behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,16,,"F, R",Y
497,Pigs,Meat pigs,,,,,,,,,,,,,,,,
497,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
497,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient / inappropriate nest building material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,16,,"F, R",Y
497,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
497,Pigs,Boars,,,,,,,,,,,,,,,,
498,Pigs,Meat pigs,,,,,,,,,,,,,,,,
498,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
498,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
498,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
498,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,14,,"F, R",Y
499,Pigs,Meat pigs,,,,,,,,,,,,,,,,
499,Pigs,Pregnant sows - Groups,Good Feeding,Absence of prolonged hunger,Feed restriction,Prolonged hunger,Discomfort,High,Moderate,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,"F, R",Y
499,Pigs,Lactating sows - Pens,Good Feeding,Absence of prolonged hunger,Feed restriction,Prolonged hunger,Discomfort,High,Moderate,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,"F, R",Y
499,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
499,Pigs,Boars,Good Feeding,Absence of prolonged hunger,Feed restriction,Prolonged hunger,Discomfort,High,Moderate,Stereotypic behaviours ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,"F, R",Y
500,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Not tail docking,General disruption of behaviour,Frustration,Low,Easy,Tail biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,,,F ,Y
500,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Not tail docking,General disruption of behaviour,Frustration,Low,Easy,Tail biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,,,F ,Y
500,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Not tail docking,General disruption of behaviour,Frustration,Low,Easy,Tail biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,,,F ,Y
500,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Not tail docking,General disruption of behaviour,Frustration,Low,Easy,Tail biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,,,F ,Y
500,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Not tail docking,General disruption of behaviour,Frustration,Low,Easy,Tail biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,,,F ,Y
501,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Tail-biting,General disruption of behaviour,Frustration,Low,Moderate,Tail biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,,,F ,Y
501,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Tail-biting,General disruption of behaviour,Frustration,Low,Moderate,Tail biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,,,F ,Y
501,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
501,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
501,Pigs,Boars,,,,,,,,,,,,,,,,
502,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
502,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
502,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
502,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,Inability to perform exploratory or foraging behaviour,Frustration,Low,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F ,Y
502,Pigs,Boars,,,,,,,,,,,,,,,,
503,Pigs,Meat pigs,Good Health,Absence of pain induced by management procedures,Complications of tail docking,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,17,17b,F ,Y
503,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
503,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
503,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Complications of tail docking,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,17,17b,F ,Y
503,Pigs,Boars,,,,,,,,,,,,,,,,
504,Pigs,Meat pigs,Good Health,Absence of injuries,Poor flooring conditions,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
504,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
504,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
504,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor flooring conditions,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
504,Pigs,Boars,,,,,,,,,,,,,,,,
505,Pigs,Meat pigs,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
505,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
505,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
505,Pigs,Unweaned piglets,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
505,Pigs,Boars,,,,,,,,,,,,,,,,
506,Pigs,Meat pigs,Good Health,Absence of injuries,Damaging behaviour to conspecifics,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
506,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
506,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
506,Pigs,Unweaned piglets,Good Health,Absence of injuries,Damaging behaviour to conspecifics,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
506,Pigs,Boars,,,,,,,,,,,,,,,,
507,Pigs,Meat pigs,Good Health,Absence of injuries,Grouping of pigs of different age and/or size,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
507,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
507,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
507,Pigs,Unweaned piglets,Good Health,Absence of injuries,Grouping of pigs of different age and/or size,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
507,Pigs,Boars,,,,,,,,,,,,,,,,
508,Pigs,Meat pigs,Good Health,Absence of injuries,High stocking density,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
508,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
508,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
508,Pigs,Unweaned piglets,Good Health,Absence of injuries,High stocking density,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
508,Pigs,Boars,,,,,,,,,,,,,,,,
509,Pigs,Meat pigs,Good Health,Absence of injuries,Inappropriate environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
509,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
509,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
